contest_id,election_date,election_type,primary_party,is_voter_statistics,question_number,question_text,question_type,question_grouping,office_name,district_type,district_name,candidate_name,is_pseudocandidate,candidate_party,candidate_party_2,candidate_party3,candidate_for_retention_or_recall,granular_division_type,granular_division_name,votes
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Ouray,63
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Park,2583
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Park,153
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Phillips,652
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Phillips,71
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Pitkin,3721
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Pitkin,718
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Prowers,2168
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Prowers,60
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,Pueblo,44484
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Pueblo,1070
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Registered Voters",1,Republican,,,,County,"Rio Blanco",773
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,"Rio Blanco",96
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,"Rio Grande",275
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,"Rio Grande",0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,"Rio Grande",275
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Routt,139
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Routt,0
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Total Ballots Cast",1,,,,,County,Routt,139
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Anthony Martinez",0,Democratic,,,,County,Saguache,52
7533,"2000-08-08 00:00:00",Primary,Democratic,0,,,,,"Secretary of State",State,Colorado,"Write In",1,Democratic,,,,County,Saguache,0
